Accuracy,BPM,Difficulty,Length,Title
8.5,174.0,5.135800838471428,111,Neon Rainbow (ft. Anna Yvette)
7.5,160.0,4.9178614616428575,352,Escape (Faraway Skies Remix)
8.5,192.0,5.957563877107143,104,Night sky
8.399999999999999,170.0,5.320485115049999,74,Attakain Dakara
8.6,177.0,6.138726234435714,305,Symphony of the Night
8.0,152.0,4.361168861385714,90,Colorful Minutes
8.0,172.0,4.667480945585715,228,Smile Spiral
8.7,177.0,5.948375701907143,226,Kimi ni Pierrot
7.0,120.613,3.071204900742857,169,Sara perche ti amo
5.0,174.0,3.3292744159714283,39,Lucky Me Song - Feat. Courtney Fortune
8.0,165.0,5.123775959014285,217,TWEEKER
8.0,180.0,4.5572485923785715,87,Yumeiro Parade
7.1,79.0,3.7197849750499996,257,A Little Happiness
9.0,170.0,5.913626670835714,308,Ripples (DJ Noriken Remix)
9.0,175.0,6.2227759361285715,423,Duel Alternatives
9.0,185.0,5.5696821212785705,114,Battle! Wild Pokemon (Dubstep Remix)
8.5,110.0,4.110867977142857,313,Kimi no Uta
9.0,182.0,5.553287029264285,87,Hoshitachi no Melody
7.0,130.0,3.8714313507071427,194,Telling The World
8.299999999999999,156.0,4.710234165192857,409,cherry blossoms explode across the dying horizon
7.8,71.0,4.102881908414285,95,calling
9.5,110.0,6.401140689849999,301,The World's End
7.5,170.084,4.3994684219357145,70,Ruo Dang Lai Shi
8.2,195.5,5.879892826078571,103,little secret magic
8.6,165.0,5.2587709426857145,154,Go Away
7.0,85.0,3.1599171161642854,152,Nikto krome ty (Letnyaya pesnya)
6.5,133.25,2.8892982006071426,38,Irai Clear!
8.5,207.0,5.37865924835,86,"""Tenohira"""
8.0,136.0,4.0848326683071425,112,Love10 feat. Juunana
8.0,128.0,5.532437324521428,302,Magic
8.5,296.0,5.543951988221429,236,Dance Number o Tomo ni
8.5,183.0,5.6360297203071426,235,Honjitsu wa Makoto ni Rarirurein
4.0,110.0,2.500084638592857,88,The Spirit Tree (feat. Aeralie Brighton)
7.3,164.0,3.818893432614286,41,In the Flame
5.0,91.0,2.0074231624571426,59,Lost Imagination
8.5,185.0,5.7185487747214285,94,Merry Merry Go Round
7.0,130.0,3.5645949840571425,208,Kokoro no Inryoku
5.0,114.0,2.760466814042857,135,Sandbox
7.0,129.0,3.813143968585714,84,Dear My Friend -Mada Minu Mirai e- (TV size)
8.0,90.0,4.992988109585713,235,Orange
8.0,100.0,5.107757091521428,214,Flower Dance
8.0,165.0,5.097581863399999,224,SAKURA Skip
9.0,174.0,5.7626342773428565,124,No More
7.0,135.0,3.8821094036071426,87,Shanranran feat.96neko -TV Edit Ver.-
6.0,119.6,2.3762533664714285,72,SASAGEMONO
7.0,90.0,3.4201788902285712,107,His Theme
6.0,50.0,1.6597132682785714,39,Love
5.0,111.0,2.668543577192857,54,Mayoi no Mori wa Mayoimasu
8.0,140.0,5.055594921114285,302,Three Magic (DiGiTAL WiNG TRANCE Remix)
6.0,100.0,2.5090301036857143,68,Glacier Theme
8.0,86.3704,5.502342700957143,1155,Liquicity Yearmix 2015
8.0,87.0,4.0807723999,81,Rainy veil
8.5,172.0,5.670132637021428,299,HAELEQUIN (Extended ver.)
9.0,93.0,6.474317073821428,359,March of War / Axe of Judgement
7.0,177.0,4.430030822757143,84,database feat.TAKUMA(10-FEET)
8.0,128.0,4.118838787078571,121,The Party We Have Never Seen
8.799999999999999,176.0,5.656780719757143,88,miele paradiso
8.0,169.2,4.902751445771429,86,Just 4 You (Nightcore Mix)
8.5,150.0,5.004138469692857,119,Get Happy
7.0,170.0,4.508893489835714,91,Ai no ZERO Kyori Shageki-loveshooooot!!!!! DUET ver.
8.5,174.0,5.135304450985714,307,Beastmode
9.0,188.0,5.452834606171429,102,Hachigatsu no Yoru
5.0,110.0,2.4652893543214285,307,Dorma
9.0,93.0,6.023564338685714,209,No oh oh
6.0,79.0,2.986443996428571,212,Devotion (feat. Kylie Minogue)
9.0,190.0,6.008169174192856,247,Redo
8.0,180.0,4.6275305748,110,Above the Clouds
8.7,171.0,5.980723857878571,31,gabe power
8.0,155.0,5.080000877378571,342,Kikoku Doukoku Jigokuraku
8.5,171.0,4.9087386131285715,68,Changing
8.0,140.0,3.9198815822571427,105,Traveler's tale
6.0,110.0,3.227781057357143,86,My Dear
8.0,177.0,5.028121471407142,188,Zora
8.5,200.0,6.880515098571427,347,Guilty All The Same (feat. Rakim)
8.0,135.0,5.6187663078285714,86,Do!
5.0,85.0,2.170227766035714,148,Himeboshi
9.0,172.0,5.495355129242856,87,Hanamaru Pippi wa Yoiko Dake (TV Version)
9.0,155.0,6.058374881742857,316,Deconstruction Star
8.0,86.0,6.220239162442857,80,Touhou Hisouten
9.0,190.0,5.86661195755,203,Yakimochi no Kotae -another story-
8.5,220.0,6.120656967164285,303,flower of wilderness
7.0,145.0,3.6455183029142852,103,Gorotsuki Town
8.0,174.0,5.705806255342857,320,</emotional>
5.0,87.0,2.2649791240714285,200,My Blood
8.0,180.0,5.637379646299999,206,Watashitachi Kinenbi
5.0,94.0,2.6714360713928573,88,Flower
6.5,146.0,2.7598528861999996,223,Yume no Daichi
8.6,150.0,5.554718494414285,257,KIMITOOKU
8.0,84.0,4.531600475314286,210,Go to Church (feat. Snoop Dogg & Lil Jon)
8.5,200.0,5.871263027192857,196,Makkuro Flandre S Shuuseiban
7.0,86.0,4.0266556739785715,65,JOAH
7.0,76.0,4.383498191835714,227,Kira Kira Serenade
7.0,81.0,3.858727693557143,72,Saikou no Kataomoi (On Air Ver.)
6.0,120.0,2.301425933835714,113,Beautiful Mask
7.699999999999999,70.0,3.6353592872642855,89,Stay Alive
8.0,156.0,4.352430820464285,80,Neko to Switch
8.5,170.0,4.957629680635714,326,skyshifter vip
6.5,110.0,2.372321605685714,88,Raining Morning
9.0,126.0,7.134194374085713,302,Swamphell
7.0,145.0,4.296478748321428,87,Ring of Fortune
7.0,125.0,3.296926259992857,177,One Last Time
7.0,168.0,4.004327297207142,82,Munou (TV edit)
7.5,124.0,3.7996029853785713,68,Nevada (feat. Cozi Zuehlsdorff)
7.0,120.0,3.804596900942857,70,The Silent Ones
8.399999999999999,170.0,5.275563240049999,294,Everchanging
7.5,180.0,4.591197013857142,103,Prima Stella
8.299999999999999,172.0,5.5126476287857145,298,HAELEQUIN (Extended ver.)
8.6,136.0,5.325843334199999,297,"A Better Place, A Better Time"
7.5,80.0,3.638509988785714,104,"Kuon Towa, Anata to"
6.0,115.0,2.6826939582857143,225,Shooting Star (Acoustic)
8.0,160.0,4.097985744478571,95,Tsuki ni Murakumo Hana ni Kaze (PV ver.)
8.0,174.0,5.69954538345,116,Viden
7.5,52.0,3.123305320742857,102,Syrup
8.0,176.0,4.616290092471428,243,Kotoba Tsunagi
9.0,203.0,6.335670471192857,302,Enantiomorphs
8.0,170.0,5.550663948057143,311,Exit This Earth's Atomosphere
7.0,124.0,3.38337779045,203,No Pantalones
8.5,175.0,5.918180942535714,124,Shinsaku no Shiawase wa Kochira!
7.8,150.0,4.6030817031857145,190,Bang Bang
8.2,172.0,5.375351905821428,350,Torikago
7.0,165.0,3.960076332092857,82,Shining Sky
8.0,161.0,4.815808296207142,248,Ikenai Borderline
9.0,175.0,5.551002502442857,175,Euclid
8.0,174.0,4.574597358707142,89,We Love
8.0,150.0,3.61802482605,87,Kamiiro Awase
8.0,174.0,5.393389701842857,87,Haru Modoki
8.1,160.0,4.678716659542857,304,Koi
8.0,128.0,4.283793926235714,31,Let Me Hit It
7.0,159.0,4.604270935057143,87,Yume Kataru yori Yume Utaou
8.799999999999999,193.0,6.022912502285714,291,Wonder Stella
8.5,178.0,5.2912101745571425,303,Back to Marie
10.0,195.0,7.421618461642856,88,Inferno
8.5,187.5,6.065371513364285,265,Kyoumei no True Force
9.0,210.0,6.882180213928572,138,Paraclete
7.5,160.0,4.245374679564286,88,Hikaru nara -TV size-
8.0,140.0,3.9978828430142856,76,Un-Gravitify
8.0,160.0,4.930599689485714,200,M flat
8.5,224.0,6.348551750185714,223,Mentai Cosmic
9.0,180.0,5.444329261778571,92,Sweets Weekend
8.0,160.0,4.456480503085714,81,DAYS of DASH
8.0,158.0,4.739530086514286,88,PUNCH*MIND*HAPPINESS
